idx,ig_peak,attn_peak,has_motif,prob,motif_start,motif_end,ig_hit,attn_hit,ig_dist,attn_dist
468,42,39,False,0.6090328693389893,,,,,,
472,37,73,False,0.6631861925125122,,,,,,
474,12,72,False,0.588384211063385,,,,,,
477,44,15,False,0.5579589009284973,,,,,,
480,8,10,True,0.9086927175521851,8.0,16.0,True,True,3.5,1.5
481,34,34,False,0.552688479423523,,,,,,
483,9,61,False,0.7255479097366333,,,,,,
487,31,32,False,0.5211924314498901,,,,,,
490,28,73,False,0.7541517615318298,,,,,,
491,51,53,False,0.7383722066879272,,,,,,
494,41,42,False,0.904313862323761,,,,,,
495,51,17,True,0.9437822103500366,46.0,54.0,True,False,1.5,32.5
498,29,29,False,0.7696813344955444,,,,,,
501,45,46,False,0.8562260866165161,,,,,,
503,24,100,False,0.5022748112678528,,,,,,
505,53,12,False,0.5616115927696228,,,,,,
506,4,67,False,0.5033795833587646,,,,,,
508,70,71,False,0.8349467515945435,,,,,,
510,4,20,False,0.6025757789611816,,,,,,
515,9,9,True,0.8601199388504028,7.0,15.0,True,True,1.5,1.5
520,23,23,False,0.5739921927452087,,,,,,
522,27,28,True,0.9190497994422913,26.0,34.0,True,True,2.5,1.5
525,68,71,True,0.8989307880401611,68.0,76.0,True,True,3.5,0.5
534,14,15,False,0.5206464529037476,,,,,,
535,42,39,False,0.6705775260925293,,,,,,
537,46,46,False,0.790189266204834,,,,,,
538,40,42,False,0.7698442339897156,,,,,,
540,33,28,False,0.6057260632514954,,,,,,
541,5,88,False,0.5273787975311279,,,,,,
544,27,30,False,0.5219582319259644,,,,,,
546,32,31,True,0.9424288272857666,27.0,35.0,True,True,1.5,0.5
548,34,74,False,0.7456231117248535,,,,,,
549,56,56,False,0.6147561073303223,,,,,,
553,15,5,False,0.5877487063407898,,,,,,
555,43,44,True,0.9802078604698181,42.0,50.0,True,True,2.5,1.5
561,7,7,True,0.8503190875053406,5.0,13.0,True,True,1.5,1.5
564,87,85,False,0.500597357749939,,,,,,
568,25,26,True,0.8921051025390625,1.0,9.0,False,False,20.5,21.5
571,38,78,False,0.6172311902046204,,,,,,
572,31,1,False,0.56639564037323,,,,,,
573,10,100,False,0.5544283390045166,,,,,,
576,13,57,False,0.7472355365753174,,,,,,
577,56,57,False,0.772121250629425,,,,,,
578,34,27,False,0.6335117816925049,,,,,,
579,75,77,False,0.8488448858261108,,,,,,
582,11,12,False,0.7528797388076782,,,,,,
588,34,34,False,0.5004400610923767,,,,,,
590,53,51,False,0.7652871012687683,,,,,,
595,69,71,False,0.6507318615913391,,,,,,
596,39,39,True,0.9576363563537598,37.0,45.0,True,True,1.5,1.5
598,13,82,False,0.586685061454773,,,,,,
606,27,24,True,0.9013668894767761,21.0,29.0,True,True,2.5,0.5
609,7,28,False,0.558440089225769,,,,,,
612,42,43,False,0.7446203231811523,,,,,,
614,57,40,False,0.5239160060882568,,,,,,
616,59,55,False,0.7525222897529602,,,,,,
620,15,34,False,0.6852511167526245,,,,,,
621,57,58,False,0.6538511514663696,,,,,,
625,15,76,False,0.5086292028427124,,,,,,
627,29,78,False,0.5457967519760132,,,,,,
628,35,33,False,0.5501899719238281,,,,,,
629,29,29,True,0.9366568326950073,27.0,35.0,True,True,1.5,1.5
636,34,34,False,0.671586811542511,,,,,,
637,82,84,True,0.8797290325164795,82.0,90.0,True,True,3.5,1.5
638,62,72,False,0.6009387373924255,,,,,,
643,52,13,False,0.5029243230819702,,,,,,
644,21,22,False,0.8230199813842773,,,,,,
647,42,44,True,0.8635090589523315,41.0,49.0,True,True,2.5,0.5
650,38,12,False,0.6038283705711365,,,,,,
656,50,51,False,0.8442423939704895,,,,,,
658,61,67,False,0.8590800166130066,,,,,,
659,2,32,False,0.6664515137672424,,,,,,
661,6,100,False,0.5972003936767578,,,,,,
666,15,16,True,0.9482204914093018,14.0,22.0,True,True,2.5,1.5
669,99,4,False,0.7704079151153564,,,,,,
670,13,3,False,0.6423267126083374,,,,,,
671,42,42,False,0.5897033214569092,,,,,,
679,14,96,False,0.5522144436836243,,,,,,
681,39,35,False,0.643703043460846,,,,,,
685,58,60,True,0.8523035645484924,58.0,66.0,True,True,3.5,1.5
691,27,9,False,0.5551797151565552,,,,,,
692,33,34,False,0.7810208797454834,,,,,,
694,86,86,False,0.6981944441795349,,,,,,
702,52,79,False,0.7693491578102112,,,,,,
706,44,45,False,0.741445779800415,,,,,,
707,2,3,False,0.7930417060852051,,,,,,
709,53,53,False,0.6378504037857056,,,,,,
710,39,39,False,0.9198448657989502,,,,,,
714,32,70,False,0.8090764880180359,,,,,,
716,38,33,False,0.7826782464981079,,,,,,
720,12,12,False,0.6283729076385498,,,,,,
724,31,33,False,0.6919162273406982,,,,,,
728,38,38,False,0.7709360718727112,,,,,,
729,26,83,False,0.8152143955230713,,,,,,
732,47,48,False,0.7628815770149231,,,,,,
733,54,6,False,0.5120338797569275,,,,,,
738,43,5,False,0.6426296234130859,,,,,,
739,30,29,False,0.7790956497192383,,,,,,
740,42,45,False,0.6514076590538025,,,,,,
741,44,45,False,0.8129452466964722,,,,,,
747,13,15,False,0.6622459888458252,,,,,,
750,86,56,False,0.8895156979560852,,,,,,
753,35,35,False,0.657435417175293,,,,,,
757,12,12,False,0.9105505347251892,,,,,,
758,38,39,True,0.9517701268196106,37.0,45.0,True,True,2.5,1.5
759,6,7,False,0.8912251591682434,,,,,,
764,15,67,False,0.7941450476646423,,,,,,
765,11,12,False,0.7681810855865479,,,,,,
776,52,53,False,0.5992591977119446,,,,,,
778,9,9,True,0.7991535067558289,7.0,15.0,True,True,1.5,1.5
784,13,15,False,0.5126792788505554,,,,,,
786,9,70,False,0.7295852899551392,,,,,,
787,19,21,True,0.9183363914489746,19.0,27.0,True,True,3.5,1.5
799,19,18,False,0.5927718281745911,,,,,,
808,1,2,False,0.5555678009986877,,,,,,
809,32,30,True,0.7621819972991943,28.0,36.0,True,True,0.5,1.5
810,11,11,False,0.8027886152267456,,,,,,
812,77,77,False,0.8095808625221252,,,,,,
821,82,83,False,0.7492685317993164,,,,,,
827,65,93,False,0.5120652318000793,,,,,,
828,59,59,False,0.8550829887390137,,,,,,
834,41,76,False,0.612230122089386,,,,,,
836,35,36,False,0.9280610084533691,,,,,,
842,86,86,False,0.891501247882843,,,,,,
847,19,19,False,0.5469663739204407,,,,,,
850,37,64,False,0.8934956192970276,,,,,,
851,55,57,False,0.7064293026924133,,,,,,
853,55,56,False,0.5965588092803955,,,,,,
856,30,57,False,0.5860157608985901,,,,,,
858,23,24,False,0.7884325981140137,,,,,,
864,54,53,False,0.648198127746582,,,,,,
873,70,71,False,0.7392771244049072,,,,,,
877,40,42,False,0.6643432974815369,,,,,,
883,83,83,True,0.9026967287063599,81.0,89.0,True,True,1.5,1.5
884,48,49,False,0.8090459108352661,,,,,,
885,40,72,False,0.780083954334259,,,,,,
894,36,35,False,0.6196779608726501,,,,,,
902,52,54,False,0.6188100576400757,,,,,,
907,41,39,False,0.8036596775054932,,,,,,
908,10,8,False,0.6161400675773621,,,,,,
910,38,40,False,0.7757076621055603,,,,,,
911,44,42,False,0.5315109491348267,,,,,,
915,10,8,False,0.7074436545372009,,,,,,
922,30,31,False,0.7436230778694153,,,,,,
924,25,21,False,0.5167365074157715,,,,,,
926,31,3,False,0.5100903511047363,,,,,,
927,2,0,False,0.5245083570480347,,,,,,
929,43,39,True,0.8876519203186035,37.0,45.0,True,True,2.5,1.5
931,40,35,False,0.674809455871582,,,,,,
933,18,19,False,0.8449923396110535,,,,,,
934,40,40,False,0.6741589903831482,,,,,,
940,26,28,False,0.6952823400497437,,,,,,
945,48,45,False,0.6017822623252869,,,,,,
946,59,60,False,0.668849766254425,,,,,,
949,50,10,True,0.9747923612594604,44.0,52.0,True,True,2.5,37.5
957,57,59,False,0.7050570249557495,,,,,,
959,39,68,False,0.7564824223518372,,,,,,
963,44,45,False,0.8442845940589905,,,,,,
964,30,32,False,0.7083646655082703,,,,,,
970,37,51,False,0.5132287740707397,,,,,,
971,55,58,True,0.8959882855415344,55.0,63.0,True,True,3.5,0.5
977,21,31,False,0.7312877774238586,,,,,,
978,66,76,True,0.921175479888916,65.0,73.0,True,False,2.5,7.5
989,44,42,False,0.5398855805397034,,,,,,
991,37,98,False,0.5879129767417908,,,,,,
992,14,85,False,0.5855497717857361,,,,,,
993,21,78,False,0.5847880244255066,,,,,,
994,58,59,False,0.6667163968086243,,,,,,
998,37,32,False,0.6616383194923401,,,,,,
1001,42,91,False,0.5092015862464905,,,,,,
1003,44,45,False,0.9266313314437866,,,,,,
1004,30,31,False,0.691559374332428,,,,,,
1006,42,89,False,0.5681236386299133,,,,,,
1008,16,11,False,0.5999566912651062,,,,,,
1010,29,26,False,0.566865861415863,,,,,,
1012,54,55,True,0.9423062205314636,53.0,61.0,True,True,2.5,1.5
1014,8,11,False,0.6542456150054932,,,,,,
1016,35,33,False,0.8182679414749146,,,,,,
1018,25,25,False,0.6457580327987671,,,,,,
1019,41,95,False,0.6550924181938171,,,,,,
1029,37,86,False,0.6486880779266357,,,,,,
1030,72,69,False,0.7205997705459595,,,,,,
1032,44,31,False,0.5023679733276367,,,,,,
1037,73,74,False,0.7577841281890869,,,,,,
1038,35,73,False,0.6799201965332031,,,,,,
1040,43,42,False,0.5853703618049622,,,,,,
1043,63,64,False,0.8289037346839905,,,,,,
1045,38,39,False,0.7979554533958435,,,,,,
1047,3,33,False,0.7012064456939697,,,,,,
1050,34,32,False,0.647122859954834,,,,,,
1051,61,57,True,0.8839267492294312,55.0,63.0,True,True,2.5,1.5
1052,38,65,False,0.7215219736099243,,,,,,
1056,25,27,False,0.8473659753799438,,,,,,
1057,24,35,False,0.6127378940582275,,,,,,
1064,38,55,False,0.6125709414482117,,,,,,
1066,22,50,False,0.5158772468566895,,,,,,
1072,41,38,False,0.5136950016021729,,,,,,
1075,67,13,False,0.5519488453865051,,,,,,
1077,62,96,False,0.5434244275093079,,,,,,
1079,42,42,False,0.664074718952179,,,,,,
1081,6,7,False,0.6678677201271057,,,,,,
1082,49,55,False,0.8274000883102417,,,,,,
1087,5,7,False,0.5652754902839661,,,,,,
1092,53,19,False,0.5175763964653015,,,,,,
1094,35,79,False,0.7745916843414307,,,,,,
1101,45,10,False,0.692873477935791,,,,,,
1106,49,51,False,0.6630660891532898,,,,,,
1107,37,34,False,0.7959720492362976,,,,,,
1109,7,41,False,0.573760986328125,,,,,,
1116,22,90,False,0.7514733076095581,,,,,,
1118,10,90,False,0.5940089225769043,,,,,,
1120,48,50,False,0.824847936630249,,,,,,
1122,24,25,False,0.8873374462127686,,,,,,
1123,13,14,False,0.5890420079231262,,,,,,
1129,4,3,False,0.5385393500328064,,,,,,
1131,2,2,False,0.7342543601989746,,,,,,
1132,58,60,False,0.5345526933670044,,,,,,
1134,15,65,False,0.5298951268196106,,,,,,
1135,55,87,False,0.6348302960395813,,,,,,
1139,20,95,False,0.6832036375999451,,,,,,
1142,18,68,False,0.7891727685928345,,,,,,
1143,39,35,False,0.7336928248405457,,,,,,
1144,34,35,False,0.8443898558616638,,,,,,
1146,56,57,True,0.8318033814430237,54.0,62.0,True,True,1.5,0.5
1150,16,16,False,0.6768608093261719,,,,,,
1153,61,40,False,0.5286627411842346,,,,,,
1154,45,45,False,0.7420719265937805,,,,,,
1156,19,19,True,0.9741069674491882,17.0,25.0,True,True,1.5,1.5
1157,46,46,False,0.5884159803390503,,,,,,
1170,26,47,False,0.7856866121292114,,,,,,
1173,26,58,False,0.8709532618522644,,,,,,
1174,33,28,False,0.8339169025421143,,,,,,
1184,52,53,False,0.509731650352478,,,,,,
1186,60,61,False,0.7435354590415955,,,,,,
1189,34,31,False,0.7909519672393799,,,,,,
1192,30,32,False,0.6484097838401794,,,,,,
1197,11,81,False,0.5730446577072144,,,,,,
1200,21,25,False,0.5391115546226501,,,,,,
1201,16,98,False,0.5909883379936218,,,,,,
1209,72,70,False,0.5335679054260254,,,,,,
1218,14,19,False,0.599990963935852,,,,,,
1222,43,12,False,0.7109635472297668,,,,,,
1227,62,63,False,0.8680652976036072,,,,,,
1233,31,31,False,0.6649208068847656,,,,,,
1235,52,54,False,0.7628688812255859,,,,,,
1243,12,13,False,0.7829423546791077,,,,,,
1245,2,55,False,0.7936077117919922,,,,,,
1252,97,99,False,0.6598317623138428,,,,,,
1254,25,23,False,0.5105190873146057,,,,,,
1256,29,20,False,0.5742716193199158,,,,,,
1257,41,68,False,0.5986919403076172,,,,,,
1258,21,20,False,0.5205672383308411,,,,,,
1266,48,46,True,0.8193982839584351,44.0,52.0,True,True,0.5,1.5
1267,84,81,False,0.6185636520385742,,,,,,
1268,11,90,False,0.6530767679214478,,,,,,
1275,20,76,False,0.7041507363319397,,,,,,
1282,86,84,False,0.7302953600883484,,,,,,
1287,49,91,False,0.8211688995361328,,,,,,
1288,54,55,False,0.8434728980064392,,,,,,
1290,20,90,False,0.5455234050750732,,,,,,
1295,61,5,False,0.5104829668998718,,,,,,
1299,23,6,False,0.6033442616462708,,,,,,
1307,87,86,False,0.5100535154342651,,,,,,
1310,16,42,False,0.5810026526451111,,,,,,
1314,62,59,True,0.9365507364273071,56.0,64.0,True,True,2.5,0.5
1319,51,18,False,0.5604366064071655,,,,,,
1320,6,99,False,0.516534149646759,,,,,,
1321,24,24,True,0.9346497654914856,22.0,30.0,True,True,1.5,1.5
1323,62,59,False,0.7464051842689514,,,,,,
1331,28,29,False,0.8593615293502808,,,,,,
1333,27,66,False,0.744594395160675,,,,,,
1337,81,82,False,0.6910178661346436,,,,,,
1343,14,87,False,0.508791983127594,,,,,,
1344,65,66,True,0.8895778656005859,64.0,72.0,True,True,2.5,1.5
1356,47,15,False,0.6273366808891296,,,,,,
1357,71,71,False,0.5221449732780457,,,,,,
1358,23,23,False,0.6036832332611084,,,,,,
1362,9,7,False,0.8386667370796204,,,,,,
1364,32,11,False,0.5715556740760803,,,,,,
1371,37,69,False,0.67448490858078,,,,,,
1372,11,11,False,0.819296658039093,,,,,,
1376,86,86,False,0.5300493240356445,,,,,,
1381,30,59,False,0.7708603739738464,,,,,,
1383,37,38,False,0.7156968116760254,,,,,,
1393,42,40,False,0.548178493976593,,,,,,
1403,4,4,False,0.7049739956855774,,,,,,
1404,36,38,False,0.8533754944801331,,,,,,
1405,19,7,False,0.5958686470985413,,,,,,
1407,65,49,True,0.9610468745231628,45.0,53.0,False,True,16.5,0.5
1408,23,53,False,0.550971508026123,,,,,,
1413,7,8,False,0.6788539886474609,,,,,,
1414,20,20,False,0.7820849418640137,,,,,,
1415,79,79,False,0.5693458318710327,,,,,,
1418,29,31,False,0.7351771593093872,,,,,,
1419,20,82,False,0.5844240188598633,,,,,,
1421,29,34,False,0.661128580570221,,,,,,
1422,58,87,False,0.7725469470024109,,,,,,
1427,48,49,False,0.9346442818641663,,,,,,
1430,27,29,True,0.8661512136459351,27.0,35.0,True,True,3.5,1.5
1431,5,5,False,0.5274526476860046,,,,,,
1432,28,31,False,0.6368994116783142,,,,,,
1435,52,78,False,0.6835711598396301,,,,,,
1437,48,50,False,0.7035438418388367,,,,,,
1438,28,84,False,0.6992150545120239,,,,,,
1441,30,3,False,0.5140684247016907,,,,,,
1444,61,61,True,0.920620858669281,59.0,67.0,True,True,1.5,1.5
1448,67,69,False,0.6596434116363525,,,,,,
1449,57,58,True,0.982489824295044,56.0,64.0,True,True,2.5,1.5
1451,10,79,False,0.5275643467903137,,,,,,
1452,54,91,False,0.693778395652771,,,,,,
1453,49,53,False,0.5338093042373657,,,,,,
1455,35,76,False,0.6639794111251831,,,,,,
1459,46,55,False,0.5716125965118408,,,,,,
1461,18,15,False,0.5325883030891418,,,,,,
1464,23,20,False,0.6664294004440308,,,,,,
1467,46,34,False,0.7970932126045227,,,,,,
1469,34,36,False,0.8791771531105042,,,,,,
1477,22,23,False,0.6595277786254883,,,,,,
1479,50,46,True,0.8614730834960938,44.0,52.0,True,True,2.5,1.5
1482,62,63,False,0.8840408325195312,,,,,,
1484,46,11,False,0.5135553479194641,,,,,,
1485,47,49,False,0.6409551501274109,,,,,,
1488,15,72,False,0.7955241203308105,,,,,,
1490,9,24,False,0.5958759188652039,,,,,,
1492,28,28,False,0.8104172348976135,,,,,,
1493,45,38,False,0.7304487824440002,,,,,,
1495,50,73,False,0.6407791972160339,,,,,,
1497,33,95,False,0.8539391160011292,,,,,,
1508,37,57,False,0.6747997403144836,,,,,,
1511,2,36,False,0.6563438773155212,,,,,,
1519,45,62,False,0.7504023909568787,,,,,,
1522,43,72,False,0.7055882811546326,,,,,,
1536,74,75,False,0.5196624994277954,,,,,,
1543,54,56,False,0.5850197672843933,,,,,,
1547,66,67,True,0.9642418622970581,65.0,73.0,True,True,2.5,1.5
1548,39,58,False,0.8243082165718079,,,,,,
1552,59,60,False,0.9410947561264038,,,,,,
1554,21,21,False,0.7877454161643982,,,,,,
1555,15,48,False,0.6198619604110718,,,,,,
1556,71,72,False,0.5640111565589905,,,,,,
1558,8,6,True,0.754591703414917,4.0,12.0,True,True,0.5,1.5
1565,44,45,False,0.6169555187225342,,,,,,
1567,60,56,False,0.5438169240951538,,,,,,
1571,29,0,False,0.5025616884231567,,,,,,
1574,4,5,False,0.8613350987434387,,,,,,
1576,23,24,False,0.6038858890533447,,,,,,
1577,52,54,False,0.8570332527160645,,,,,,
1578,62,8,False,0.6345826983451843,,,,,,
1579,14,15,True,0.7468648552894592,13.0,21.0,True,True,2.5,1.5
1595,49,51,False,0.7207309007644653,,,,,,
1596,40,73,False,0.6075254678726196,,,,,,
1604,22,23,False,0.944068968296051,,,,,,
1606,67,65,False,0.5453389883041382,,,,,,
1607,28,30,False,0.6983016729354858,,,,,,
1611,41,42,False,0.7614930272102356,,,,,,
1612,29,26,False,0.6002489924430847,,,,,,
1614,23,71,False,0.826744794845581,,,,,,
1615,19,20,False,0.8553935885429382,,,,,,
1617,3,64,False,0.6417466402053833,,,,,,
1624,31,31,False,0.7191151976585388,,,,,,
1626,23,22,False,0.600968599319458,,,,,,
1629,38,72,False,0.699275016784668,,,,,,
1630,40,84,False,0.5072140097618103,,,,,,
1635,61,34,False,0.551200807094574,,,,,,
1637,36,77,False,0.7012009620666504,,,,,,
1641,33,40,False,0.5533549189567566,,,,,,
1647,18,17,False,0.6312156319618225,,,,,,
1651,2,27,False,0.5546659827232361,,,,,,
1652,7,71,False,0.8389104008674622,,,,,,
1654,74,75,False,0.7279852032661438,,,,,,
1660,68,81,False,0.5859485268592834,,,,,,
1664,35,35,False,0.7018791437149048,,,,,,
1669,59,60,False,0.7921326756477356,,,,,,
1671,54,72,False,0.7136459350585938,,,,,,
1673,7,8,False,0.8083865642547607,,,,,,
1681,2,3,True,0.8900135159492493,1.0,9.0,True,True,2.5,1.5
1684,31,31,False,0.5765646696090698,,,,,,
1685,48,57,False,0.6311447024345398,,,,,,
1686,38,38,False,0.7478172183036804,,,,,,
1687,46,41,True,0.9459876418113708,39.0,47.0,True,True,3.5,1.5
1691,32,30,True,0.9632857441902161,30.0,38.0,True,True,1.5,3.5
1693,46,46,False,0.5568307638168335,,,,,,
1694,15,7,False,0.5852993130683899,,,,,,
1698,67,68,True,0.9223657250404358,66.0,74.0,True,True,2.5,1.5
1700,15,14,False,0.8457129597663879,,,,,,
1706,16,16,False,0.5512182712554932,,,,,,
1707,15,18,False,0.5178156495094299,,,,,,
1709,27,26,False,0.553363025188446,,,,,,
1715,54,54,False,0.7103132009506226,,,,,,
1717,76,33,False,0.7973821759223938,,,,,,
1718,38,40,False,0.5941214561462402,,,,,,
1719,25,90,False,0.7427312731742859,,,,,,
1720,10,35,False,0.5012040138244629,,,,,,
1721,41,15,False,0.564322829246521,,,,,,
1723,38,40,False,0.8647024035453796,,,,,,
1724,42,42,False,0.6693617701530457,,,,,,
1729,42,44,False,0.7829468250274658,,,,,,
1730,19,71,False,0.5612871646881104,,,,,,
1732,18,67,False,0.5814730525016785,,,,,,
1734,24,24,False,0.6056799292564392,,,,,,
1735,35,88,False,0.5520020127296448,,,,,,
1741,31,78,False,0.6688084006309509,,,,,,
1743,46,48,False,0.8047442436218262,,,,,,
1745,19,22,False,0.779750645160675,,,,,,
1752,56,56,False,0.7756487131118774,,,,,,
1754,64,30,False,0.5229223966598511,,,,,,
1756,87,88,False,0.9588592648506165,,,,,,
1757,66,61,True,0.9461153745651245,59.0,67.0,True,True,3.5,1.5
1759,72,82,False,0.5308527946472168,,,,,,
1762,33,34,False,0.7263702750205994,,,,,,
1764,23,24,False,0.5846415758132935,,,,,,
1768,97,93,False,0.6108272075653076,,,,,,
1769,53,55,False,0.8718069195747375,,,,,,
1772,43,43,False,0.7412256598472595,,,,,,
1774,38,39,False,0.5596656799316406,,,,,,
1778,55,56,False,0.7485752701759338,,,,,,
1780,7,9,False,0.7139891982078552,,,,,,
1783,49,49,False,0.513263463973999,,,,,,
1786,7,9,False,0.524653971195221,,,,,,
1788,26,26,False,0.5290461778640747,,,,,,
1791,24,23,False,0.7339385747909546,,,,,,
1792,30,24,False,0.5760905146598816,,,,,,
1793,76,79,False,0.6502019762992859,,,,,,
1802,85,87,False,0.5201706290245056,,,,,,
